Date,ETN,GEV,PH,PH weight,GEV weight,ETN weight,weightedReturn
2024-06-17,1.019779293861567,0.9917141616159689,1.005424201515788,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0056392189977745
2024-06-18,1.0069469073184092,1.0640556053385162,1.001580860676335,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0241944577777535
2024-06-20,0.9867209900915968,0.9866903112019199,1.002288725091084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9919000087948668
2024-06-21,0.9901621805358193,0.9918161171587438,0.9924606029570688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9914796335505438
2024-06-24,1.006311372718679,1.0137143535444413,1.0121588814300395,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0107282025643864
2024-06-25,1.0021113184288006,1.0185808307102604,0.9902211361422953,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.003637761760452
2024-06-26,0.9767937984195566,0.9920087896898565,0.9947160603341746,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9878395494811959
2024-06-27,0.9957815143778902,0.9793333373607284,1.003163369538341,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9927594070923198
2024-06-28,0.9987577233711238,0.9729408010409082,1.0031533941872268,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9916173061997529
2024-07-01,0.9962367056941616,0.9767360786476831,0.990510341828639,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9878277087234946
2024-07-02,1.0029129804552381,1.0136700768642979,1.0180035863524923,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0115288812240093
2024-07-03,1.0164072155518078,1.016901103323463,1.0052740241808227,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0128607810186976
2024-07-05,0.9967024959026827,1.0205584230873341,0.9859182858769583,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0010597349556583
2024-07-08,1.0050098383952035,0.9894454406768378,1.0064687533397252,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0003080108039222
2024-07-09,0.9992162044699002,0.9920284494711485,0.9998232706519797,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9970226415310095
2024-07-10,1.0262308744148334,1.0390218938809046,1.028485540238071,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.031246102844603
2024-07-11,1.0053504278687504,0.983141420879316,1.0095378789455067,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993432425645242
2024-07-12,1.00504841525468,1.021222422123303,1.0184415188269316,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0149041187349714
2024-07-15,0.9895606451202481,0.9833194480091365,1.012715958868942,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9951986839994422
2024-07-16,1.0166037960389591,1.0298693474449947,1.0439476554852039,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0301402663230526
2024-07-17,0.936954814607442,0.9074640955762806,0.9811140729203013,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9418443277013412
2024-07-18,0.9921994076816586,0.9738286266101397,0.9815931481822756,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9825403941580246
2024-07-19,1.0091239732531347,1.011455808459922,0.9944858031294288,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0050218616141617
2024-07-22,1.0270287431103322,1.0209379214407883,1.0137150588008492,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0205605744506565
2024-07-23,1.0050573640312723,1.0223675660832146,0.9991669750796663,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.008863968398051
2024-07-24,0.9306082281215496,0.9554811887026304,0.9593952478443549,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9484948882228449
2024-07-25,0.9775700503224738,0.9821976995431315,1.0299850268787507,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9965842589147852
2024-07-26,1.016764480745784,1.081937530026646,1.0173904659099857,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0386974922274719
2024-07-29,0.9960374345713925,0.9938767421306082,0.9890193206346037,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9929778324455347
2024-07-30,0.9684097323207813,0.9456553233873007,1.00490416989389,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.972989741867324
2024-07-31,1.0610989003807714,1.095513111601105,1.0180510967949286,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0582210362589348
2024-08-01,0.9773285264070786,0.9763801536785982,0.9525625414638391,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9687570738498386
2024-08-02,0.9408487649685584,0.9465609508160625,0.9700116786459287,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9524737981435165
2024-08-05,0.975655071993956,0.9848844470927292,0.9764711873550559,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9790035688139136
2024-08-06,1.0188242463184902,1.0130053829667989,1.0231280839861479,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0183192377571455
2024-08-07,1.0001079206454215,1.0104653826233123,0.9893439292247417,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999724108311585
2024-08-08,1.0352926433685035,1.0670803045050299,1.1084487645827577,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.070273904152097
2024-08-09,1.0144706764327291,1.0107216744677103,1.0030454421623307,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.00941259768759
2024-08-12,0.9889931709142422,0.9850929448484108,0.9964373034286315,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9901744730637614
2024-08-13,1.0241305695825402,1.0181931230321317,1.0066047381850758,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.016309476933249
2024-08-14,1.0098513327820493,1.025104456619695,1.012002880238499,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.015652889880081
2024-08-15,1.0139457947500619,1.0253040800820727,1.0215253959493298,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0202584235938215
2024-08-16,0.9808900447188252,0.9747906759592146,0.9874077807971815,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9810295004917403
2024-08-19,1.001247081586314,1.0072802868846082,1.0053133845600726,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.004613584343665
2024-08-20,0.9972730844439014,0.9924487587261482,0.9928219845812665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9941812759171053
2024-08-21,1.0116461573858988,1.0014130994997843,1.0062682737410413,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.006442510208908
2024-08-22,0.9933263632477214,1.0094431939242254,1.0023209651852036,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0016968407857167
2024-08-23,1.007759908004341,0.9854299078010283,1.0111017659941042,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0014305272664912
2024-08-26,0.9897000403471644,0.9936713588692723,0.995672012796353,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9930144706709298
2024-08-27,0.9970358291240448,1.0187778808076107,0.9980381167983303,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.004617275576662
2024-08-28,0.9917915916161997,0.9916463767647015,0.9992353348256287,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9942244344021766
2024-08-29,1.025510939351025,1.0399999467288874,1.0054591865960718,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0236566908919946
2024-08-30,1.0193960473266992,1.050376259266421,1.015189067254223,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0283204579491143
2024-09-03,0.9439611879579619,0.9579602447606318,0.9585966673236344,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9535060333474092
2024-09-04,0.9966865462412925,1.0367697145687862,1.0027811925144563,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0120791511081784
2024-09-05,0.9894380158007577,0.994038921927139,0.9969667627643358,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9934812334974108
2024-09-06,0.9973750233262145,0.9994456988212032,0.9932371676037142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9966859632503773
2024-09-09,1.0154753193187867,1.0175465434532593,1.0155608579861612,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0161942402527357
2024-09-10,0.9962677078884228,1.000990977009379,1.001550995429658,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9996032267758199
2024-09-11,1.0306626911463488,1.035344780985952,1.00567910156594,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0238955245660801
2024-09-12,1.0210001964371012,1.0292612507376713,1.0053901600839652,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0185505357529125
2024-09-13,1.0079767561726,1.0479398281627903,1.0064333877367189,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0207833240240363
2024-09-16,1.0024526107957292,1.0192384369542231,1.0092165207332642,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0103025228277387
2024-09-17,1.0168978235604882,1.0314008926560665,1.014058743749891,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0207858199888151
2024-09-18,1.009367060044046,0.9937592548976326,1.0063784058157301,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0031682402524695
2024-09-19,1.0453519417583963,1.0372553855391973,1.0279460014363249,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0368511095779729
2024-09-20,1.005107685511572,1.0041318811195608,0.9963581831639169,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.00186591659835
2024-09-23,0.9975498180401072,1.0247290191028118,0.9919040229282097,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0047276200237096
2024-09-24,0.9927226362111343,1.0157039170772777,1.0107478962985361,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0063914831956493
2024-09-25,1.0035429743136506,0.9983168478096991,0.9943235781643,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9987278000958832
2024-09-26,1.0136054996348154,0.9849832980286461,1.021838931396706,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0068092430200557
2024-09-27,0.98627704566987,0.9945864332905425,0.9958610671253766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9922415153619297
2024-09-30,1.0091034391624552,1.0204914721792298,0.9984985526659415,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.009364488002542
2024-10-01,0.9883538074847132,1.006078846612075,0.9973410260931511,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9972578933966464
2024-10-02,1.0012515670763902,0.9834718199195367,0.9958103741475671,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9935112537144979
2024-10-03,0.996859640553663,1.009473187318285,0.9981035729519917,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0014788002746464
2024-10-04,1.0186260078061107,1.042838084029884,1.0069774413988122,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0228138444116022
2024-10-07,1.0047442020795099,0.9885160977960268,0.9984620045184825,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9972407681313397
2024-10-08,1.0028389507622621,1.006589596697548,0.9962364156681189,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0018883210426428
2024-10-09,1.0079563473591238,1.008816739275017,1.0086873832414722,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.008486823291871
2024-10-10,0.9961271112078806,0.9925729864758773,0.9979930684251621,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9955643887029733
2024-10-11,1.0132073022025558,1.0085785481197977,1.0089151285887612,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0102336596370383
2024-10-14,1.0123611052759445,1.0097792967165191,1.0100133048608402,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0107179022844344
2024-10-15,0.9780966397369392,0.9883485565237593,0.9914377713741236,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9859609892116072
2024-10-16,1.0090522545869585,1.0315738777680616,0.9991536594675706,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0132599306075303
2024-10-17,1.0216651593041743,0.9899190177067666,1.0037019474925593,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0050953748345002
2024-10-18,0.9991104666721603,1.0026469815176389,1.0009377789984621,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0008984090627537
2024-10-21,0.9968120407944868,1.0136036321278843,0.9981262960713722,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0028473229979142
2024-10-22,0.9898578811485579,0.9999638763151625,0.9844189177714971,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9914135584117391
2024-10-23,1.0041041137977638,1.0125170873418037,1.0006676484736647,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0057629498710774
2024-10-24,1.000956755466409,1.0611690848632636,0.9911702236543714,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0177653546613479
2024-10-25,0.9976831354256422,0.988350257330426,0.9961547249624542,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9940627059061741
2024-10-28,1.002960801154126,0.9853171252795405,1.0030719317921395,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.997116619408602
2024-10-29,1.0001157830112661,1.0329840976299636,1.0023410056238442,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0118136287550246
2024-10-30,0.9920707293647668,0.9960840194962435,0.9986883436940421,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9956143641850175
2024-10-31,0.9672412913351708,1.0136424788663854,1.0156659545988982,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9988499082668181
2024-11-01,1.010314156547539,0.9981103201397936,1.001514021871531,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0033128328529546
2024-11-04,0.9912292442293373,0.9813013098473095,1.0046767410449888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9924024317072118
2024-11-05,1.019176757576011,1.0687402561400183,1.0242164078756777,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0373778071972355
2024-11-06,1.064300011194035,1.0650157330470815,1.0857143155490738,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0716766865967302
2024-11-07,1.003842136194483,1.0014273466353794,0.9722464585755086,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9925053138017902
2024-11-08,1.0169458493237191,1.0130649224213955,1.0108116989339835,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.013607490226366
2024-11-11,1.0143998032697918,1.0242100547384148,1.018071364634873,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0188937408810264
2024-11-12,0.9920419567161491,0.926367879922427,0.987530868059919,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.968646901566165
2024-11-13,1.0018158967222432,1.0295015466370934,1.010209928468733,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0138424572760232
2024-11-14,0.9788994248027477,0.9783354848612552,0.9875010391346201,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9815786495995409
2024-11-15,0.9920688091639692,1.0114095450293015,1.00183472745298,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0017710272154168
2024-11-18,0.9967685210470962,0.9866872296888526,0.9896554261397922,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9910370589585802
2024-11-19,1.0163766097142048,1.0449641569519472,0.9972240111272177,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0195215925977898
2024-11-20,0.9911188867326776,1.008147186845293,1.0009713893667183,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0000791543148964
2024-11-21,1.0291017698065439,0.9914811330989287,1.0177424938050779,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0127751322368501
2024-11-22,1.0174146767591576,1.0273945699368068,1.005962923083779,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0169240565932478
2024-11-25,0.9980656964584343,0.942203985068101,0.9965340827164373,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9789345880809909
2024-11-26,1.0016195147398954,1.030123449065552,1.003449595459248,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0117308530882316
2024-11-27,0.9859257513375241,0.9894950752318309,0.9901394233084254,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9885200832925933
2024-11-29,1.0092479022580034,0.9963914867807054,1.0043149862123812,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0033181250836967
2024-12-02,0.9914762995792025,1.010236028962753,0.996855933965721,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9995227541692254
2024-12-03,1.004110497950139,0.9833501140468411,1.0002996685099268,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9959200935023022
2024-12-04,1.010086928945676,1.035641170455846,0.9937080519135603,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.013145383771694
2024-12-05,0.9828617884545046,1.0127417367441989,0.9974444322618169,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9976826524868401
2024-12-06,1.0004581156055192,0.9953467230674639,1.0020871414980386,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9992973267236738
2024-12-09,0.9807123396533887,0.9675044406873213,0.9854055048709655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9778740950705584
2024-12-10,0.9847002158536725,0.9765548751127701,0.9882363150930453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9831638020198292
2024-12-11,1.0095401317378616,1.0501236359880322,1.01247917566202,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0240476477959712
2024-12-12,0.9909644656095384,0.9595986765460046,0.9944345348970143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9816658923508523
2024-12-13,0.9926668937527542,1.0063652563608694,0.9842508055744363,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.99442765189602
2024-12-16,0.9975841826452593,1.017168097080023,1.0028577750290668,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0058700182514495
2024-12-17,0.9772771564100872,0.9722543306463843,0.9884969461805074,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9793428110789929
2024-12-18,0.9655411880247756,0.965828187137078,0.9666813730209144,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9660169160609227
2024-12-19,1.001551758882741,1.049444950365828,0.9929636208789202,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0146534433758296
2024-12-20,1.0073887310919676,1.030401526979344,1.0124049142600802,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0167317241104639
2024-12-23,0.9987874470887466,1.0065955305495047,0.9976049328744382,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0009959701708964
2024-12-24,1.011341180885579,1.00687106525471,1.0107178930470806,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.009643379729123
2024-12-26,0.9959595148541063,0.9878487717496921,0.9982377321434414,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9940153395824132
2024-12-27,0.983742876836954,0.9729792037365754,0.9883177001871114,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9816799269202136
2024-12-30,0.9932762719756023,0.9893948919132841,0.989142855495041,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9906046731279757
2024-12-31,0.9984655709978606,0.9959728571703957,0.9987595269351744,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9977326517011436
2025-01-02,1.0002711370997155,1.0304319169849308,0.9897646975032459,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0068225838626306
2025-01-03,1.0319916871330304,1.0445212215194708,1.0129622415167843,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0298250500564285
2025-01-06,1.0174558602594532,1.048837824745654,1.0052062594675033,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0238333148242034
2025-01-07,0.986659290148709,0.9924592289274928,0.990998432705083,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9900389839270949
2025-01-08,1.0034892612591826,0.9944643857822032,1.009870395108067,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0026080140498175
2025-01-10,0.9893947305923534,1.0016917517414452,0.9821357270698886,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.991074069801229
2025-01-13,0.9983307648122199,0.9992099148515664,1.012618272051576,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.003386317238454
2025-01-14,0.9978291297044835,1.042119986969475,1.0141382529388896,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0180291232042826
2025-01-15,1.0071734244888613,1.0124784799607909,1.014389160803176,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0113470217509426
2025-01-16,1.0076187924526179,1.010257510132241,1.003565309123578,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0071472039028122
2025-01-17,1.0031576397795596,1.0266240807459368,1.0163970083086669,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0153929096113876
2025-01-21,1.0327769037657204,1.036346904140478,1.0133838818258283,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.027502563244009
2025-01-22,1.0380280708075147,1.026682638681648,0.9942070565432731,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0196392553441451
2025-01-23,0.9958517376460253,1.024841902882795,1.0083026718983934,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.009665437475738
2025-01-24,0.9980794670851273,0.9606589669708854,0.9988971425254016,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9858785255271381
2025-01-27,0.8443548184585038,0.7847987103767763,0.9756085940769468,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8682540409707422
2025-01-28,1.0035947967462797,1.0761211433841813,1.005220660001903,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0283122000441214
2025-01-29,1.015767411047152,0.9947341207616701,0.9993693842900055,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0032903053662758
2025-01-30,1.029911843969465,1.0840482465128027,1.0571935926416132,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0570512277079602
2025-01-31,0.997982253871949,0.9737296100009287,1.004489363181771,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9920670756848828
2025-02-03,0.9662112137745124,0.9700439606533479,0.9840464331646256,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9734338691974952
2025-02-04,0.9977490543593416,0.9856790910735613,0.9912758222710506,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9915679892346512
2025-02-05,1.001747692278508,1.0319747726450914,0.9987965819769757,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0108396823001917
2025-02-06,1.0019032381382214,1.0187535563475187,1.0039630741920906,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0082066228926103
2025-02-07,0.9911348643522515,1.0083772163624414,0.9912603545662995,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9969241450936641
2025-02-10,1.0218176335615683,1.0185993257148216,0.9952043491063421,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0118737694609106
2025-02-11,0.9894649504313009,0.9685713513418972,1.0005141123290087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9861834713674023
2025-02-12,0.979052630958509,0.9912846741594282,0.9961969071925687,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9888447374368352
2025-02-13,0.9933200051172323,1.0017854664701933,1.0226997275162701,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0059350663678985
2025-02-14,1.0044183944038991,0.9926547207968182,1.0092675883207867,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0021135678405013
2025-02-18,1.0127761970116933,1.015397615184853,0.9931596634565706,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0071111585510388
2025-02-19,0.9882153185368279,1.0052243735983517,1.0087567650295421,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0007321523882404
2025-02-20,0.9980286083405774,0.9586354726245874,0.9913192502562441,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9826611104071362
2025-02-21,0.9629234470311513,0.9115880959794568,0.9590341307969037,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9445152246025039
2025-02-24,0.9747116812549084,0.963492628783335,0.9881705097969229,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9754582732783887
2025-02-25,0.9920647912428541,1.0056345203337829,0.9971019056998072,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9982670724254813
2025-02-26,1.0340810828023894,1.055242460681316,1.0052042618278443,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0315092684371832
2025-02-27,0.9765595443766601,0.9732729745833324,0.9915378388782765,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9804567859460896
2025-02-28,1.0101246695503636,1.0272772045028142,1.020625954477649,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0193426095102756
2025-03-03,0.9493385698650321,0.9427173875821574,0.9731492272233059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.955068394890165
2025-03-04,1.0027294047130804,0.9907905139794833,0.9605570312670525,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9846923166532053
2025-03-05,1.030477794420485,1.0119141661481763,1.0242439289650678,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0222119631779096
2025-03-06,0.9646195064351502,0.9255367611005505,0.9857510188281978,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9586357621212994
2025-03-07,1.026769970689625,0.986664731991866,1.0060546980689649,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0064964669168186
2025-03-10,0.9777064959393901,0.9337367409049734,0.9556517266641326,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9556983211694987
2025-03-11,1.0169301666613846,1.0521229037745825,1.0075668241994256,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0255399648784642
2025-03-12,1.034465730804253,1.0509129432426865,1.003190430647529,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.029523034898156
2025-03-13,0.9714422252772899,1.0052230569557923,0.9649510209654676,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9805387677328499
2025-03-14,1.034931299150326,1.0445976537627082,1.027431700147447,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.03565355102016
2025-03-17,1.0123294419633413,1.058444630065054,1.0225372946207243,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0311037888830399
2025-03-18,0.9778286356558914,0.9607484049711716,0.9916664787756485,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9767478398009037
2025-03-19,1.0134873270182492,1.0528954978883605,1.022079745256206,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.029487523387605
2025-03-20,1.0032931211188534,1.0030673510144443,0.9916031616054037,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993212112462337
2025-03-21,0.9996953756109915,0.9912121040844252,0.995806300599748,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9955712600983881
2025-03-24,1.025047314530135,1.0290533329104012,1.032920861156002,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0290071695321794
2025-03-25,0.9906223467047479,0.9785488263712588,1.013663575561847,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9942782495459511
2025-03-26,0.9517331226195045,0.9449731885179486,0.9787367083693198,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9584810065022575
2025-03-27,0.9838541675708425,0.9537299801149939,0.9823532345559691,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9733124607472685
2025-03-28,0.9760065630842173,0.9997688751614743,0.9603519269504922,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9787091217320611
2025-03-31,0.9914649773794104,1.0077576071594132,1.0106745170516547,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0032990338634926
2025-04-01,1.0179157150074414,1.0339361666076126,1.003306788560545,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0183862233918664
2025-04-02,1.0258041221300545,1.048029271231136,1.0313513957850635,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0350615963820846
2025-04-03,0.9190035610182502,0.8998187769172165,0.8850838732627179,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9013020703993948
2025-04-04,0.9450642600920933,0.9120471389667071,0.9290999848619527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9287371279735843
